Column2;Column5;Column6
Kobylnica Królewska;52.6;18.45
Kobylnica Ruska;50.01914;23.06896
Kobylnica Szlachecka;52.58333;18.46667
Kobylnica Wo³oska;50.00384;23.10525
Kobylnik;52.66065;22.17943
Kobylniki;52.47026;20.22357
Kobylno;50.79425;18.10507
Kobylskie;49.21395;22.44867
Koby³a;50.09228;18.30425
Koby³czyce;50.79763;19.37161
Koby³czyna;49.7399;20.55216
Koby³ka;52.33953;21.19589
Koby³ki;51.35904;23.00883
Koby³ocha;53.62259;20.91871
Kobysewo;54.35812;18.26745
Kocanowo;52.49077;17.33676
Kocborowo;53.98042;18.50765
Koce Basie;52.70108;22.61531
Koce Borowe;52.71577;22.66435
Koce Pisku³y;52.70062;22.6208
Koce Schaby;52.70179;22.63607
Kocerany;51.93766;20.82542
Kocewie Wielkie;52.25;18.96667
Kocewo;53.1;16.98333
Kochanowice;50.70548;18.74911
Kochanowo;54.60588;18.10272
Kochanów;51.76667;20.01667
Kochanówka;54.03411;20.53023
Kochany;51.98044;21.89301
Kochcice;50.70888;18.68604
Kochlew;51.20147;18.76495
Koch³owice;51.08013;18.18139
Koch³owy;51.36292;17.95964
Kochoñ;52.6981;19.33708
Kochowo;52.36667;17.93766
Kochów;51.67405;21.54865
Koci Lasek;54;21.16667
Kocia Góra;51.38213;22.87746
Kocia³kowa Górka;52.43321;17.28965
Kocianów;51.25267;22.14876
Kocieñ Wielki;52.96803;16.25241
Kocierz;53.84655;15.28336
Kocierz Moszczanicki;49.7531;19.26504
Kocierz Rychwa³dzki;49.76247;19.32701
Kocierzew Po³udniowy;52.205;20.015
Kocierzew Pó³nocny;52.23237;20.02404
Kocierzowy;51.14686;19.54264
Kocierzów;51.33333;15.15
Kociêcin Brody;52.85529;20.21436
Kociêcin Tworki;52.86338;20.2339
Kocikowa;50.46144;19.61094
Kocików;50.86667;16.1
Kocin;51.65104;15.43534
Kocin Nowy;50.94437;19.10557
Kocin Stary;50.95302;19.1169
Kocina;50.29991;20.67096
Kocio³;53.62595;21.94518
Kocio³ek;51.4723;21.74037
Kocio³ek Szlachecki;53.72605;21.84604
Kocio³ki;54.27746;23.07547
Kociszew;51.49253;19.29851
Kociugi;51.83803;16.78773
Kock;51.63997;22.44391
Kocmyrzów;50.12971;20.13176
Kocmyrzów-Luborzyca;50.1383;20.1158
Koconia;51.05855;19.78912
Kocoñ;49.72442;19.39699
Kocudza;50.66667;22.61667
Kocudza Dolna;50.68333;22.61667
Kocudza Górna;50.71034;22.59597
Kocudza Pierwsza;50.68039;22.59407
Kocudza Trzecia;50.66831;22.62548
Kocurów;49.7;19.25
Kocza³a;53.90449;17.06529
Koczanów;50.19284;20.47852
Koczargi Nowe;52.25565;20.7918
Koczargi Stare;52.26653;20.79575
Koczarki;53.97946;21.4567
Koczek;53.61994;21.37256
Koczergi;51.6364;22.85929
Koczery;52.42342;22.68959
Koczów;51.04261;23.58208
Koczwara;51.18647;20.44375
Koæmiery;52.85348;22.9492
Koæmierzów;50.65784;21.71585
Kodeniec;51.60874;23.12502
Kodeñ;51.91171;23.60301
Kodeñ Drugi;51.90687;23.60039
Kodeñ Pierwszy;51.91944;23.60752
Kod³utowo;52.83836;20.15246
Kodrañ;51.28519;19.06972
Kodr¹b;53.91346;14.6089
Koiszków;51.14069;16.17085
Kojdy;53.86872;20.16024
Kojêcin;50.8596;17.09009
Koj³y;52.7836;23.48454
Kojszówka;49.70077;19.73721
Kokanin;51.81181;18.0943
Kokczyn;52.35;17.78333
Kokociniec;50.23703;18.96137
Kokocko;53.26308;18.32251
Kokorzyn;52.09181;16.57723
Kokoszczyn;52.49658;16.65476
Kokoszewo;54.06963;20.84505
Kokoszka;51.76252;22.05516
Kokoszki;53.51629;21.377
Kokoszkowy;53.99742;18.5334
Kokoszyce;50.01305;18.41031
Kokot;50.61298;20.54684
Kokotek;50.59707;18.70518
Kokotów;50.01254;20.07829
Kokuszka;49.45973;20.71794
Kolankowo;52.98059;18.03045
Kolano;51.67158;23.06299
Kolano-Swierczyno;51.61667;18.13333
Kolanowice;50.74322;17.99058
Kolanów;49.96294;20.41347
Kolanówka;50.83886;21.95724
Kolbark;50.36517;19.646
Kolbudy;54.26989;18.46639
Kolbudy Dolne;54.26667;18.48333
Kolbudy Górne;54.26667;18.46667
Kolbuszowa;50.2441;21.7761
Kolbuszowa Dolna;50.25371;21.7719
Kolbuszowa Górna;50.22789;21.79063
Kolce;50.6654;16.40224
Kolczyn;51.0565;21.83842
Kolebki;52.36287;18.36464
Kolechowice;51.46652;22.85291
Koleczkowo;54.48629;18.34373
Kolejka;50.68498;18.44527
Kolembrody;51.85517;23.0183
Kolemczyce;51.10161;23.85732
Kolenko;53.97846;20.98607
Kolesin;52.13498;15.75741
Koleœnik;53.78559;16.92427
Koleœniki;53.85617;22.71656
Kolêda;51.58393;17.52929
Kolibki;54.48333;18.56667
Kolimagi;53.37308;21.84131
Kolin;53.23459;15.11488
Kolinowice Górne;50.63367;17.06941
Koliñcz;53.95922;18.58758
Koliszowy;51.17827;20.23235
Kollatz;53.7837;16.18295
Kolnica;53.79019;23.04989
Kolnice;52.05376;17.36681
Kolniczki;52.04857;17.36229
Kolnik;54.15601;18.70904
Kolniszki;54.27609;22.38601
Kolno;53.99687;20.9947
Kolnovice;50.32307;17.32724
Kolnowice;50.39563;17.58944
Kolonia;53.56936;21.26843
Kolonia Adamów;51.25632;23.10606
Kolonia Adelin;51.86667;18.4
Kolonia Aleksandrów;52.5;19.38333
Kolonia Alojzów;50.75308;23.8245
Kolonia Ameryka;50.65;23.91667
Kolonia Annopol;51.8667;18.35035
Kolonia Antonin;51.65;18.33333
Kolonia Anusin;50.66667;23.91667
Kolonia Augustynów;51.73333;18.58333
Kolonia Bachmacka;53.58554;23.25592
Kolonia Bacieczki;53.16908;23.11677
Kolonia Balin;51.93906;18.80643
Kolonia Ba³ucz;51.644;19.05958
Kolonia Barczew;51.48333;18.71667
Kolonia Bardo Dolne;50.74218;21.0497
Kolonia Bardzice;51.30201;21.15049
Kolonia B¹dków;51.96667;18.63333
Kolonia Bechcice;51.75;19.25
Kolonia Belna;50.38333;19.08333
Kolonia Be³szewo;52.64578;18.69046
Kolonia Bessarabów;51.9619;23.17172
Kolonia Bialasy;52.91667;19.66667
Kolonia Bia³a;52.58333;19.66667
Kolonia Bia³a Góra;51.97781;19.05759
Kolonia Bia³obrzeg;52.16667;17.76667
Kolonia Bia³obrzegi;51.19724;21.76572
Kolonia Bieganowo;52.65;18.53333
Kolonia Bielawy;52.04853;18.9954
Kolonia Bieniec;51.12674;18.62584
Kolonia Bieruñ Stary;50.06999;19.1129
Kolonia B³enna;52.36667;18.88333
Kolonia Boczkowice;50.76667;20.05
Kolonia Boæki;52.68333;23.11667
Kolonia Bodzanowo;52.71667;18.65
Kolonia Boera;50.18333;19
Kolonia Bogda³ów;52.05407;18.61399
Kolonia Bogoryja;50.6242;21.22522
Kolonia Bogus³awice;52.38333;18.65
Kolonia Boguszyce;52.43333;18.55
Kolonia Boguszyn;52.4338;20.30593
Kolonia Bohutycze;50.78374;23.73527
Kolonia Boiska;51.18634;21.76117
Kolonia Boksycka;50.93333;21.33333
Kolonia Bolimowska-Wieœ;52.08373;20.18394
Kolonia Bolki;51.43333;18.33333
Kolonia Borowiec Stary;52.01065;18.03525
Kolonia Borowo;52.72276;19.36208
Kolonia Borów;51.10829;22.21563
Kolonia Borsuk;50.63333;23.96667
Kolonia Borszyn;52;19.18333
Kolonia Borzewisko;51.53333;18.83333
Kolonia Borzymie;52.47172;19.00086
Kolonia Bostów;50.92159;21.08173
Kolonia Bo¿ydar;50.7;23.4
Kolonia Bógpomóz Stary;52.75;18.98333
Kolonia Brodnia;51.78333;18.78333
Kolonia Bronis³aw;52.68333;18.51667
Kolonia Bronis³awów;51.49607;18.61817
Kolonia Bronowice;51.43325;21.91318
Kolonia Broszêcin;51.26114;19.09181
Kolonia Brudzew;52.08399;18.59994
Kolonia Brudzice;51.18223;19.32487
Kolonia Bru¿yca;51.83641;19.3428
Kolonia Brzeœce;51.58871;21.71362
Kolonia Brzeœcie;51.28372;21.84686
Kolonia Brzeziny Wielkie;50.74057;19.10368
Kolonia BrzeŸce;51.65733;21.00251
Kolonia BrzeŸno;51.15;23.61667
Kolonia Brze¿nica Ksi¹¿êca;51.56667;22.73333
Kolonia Brzostowiec;51.84111;22.6018
Kolonia Brzozówka;53.02115;18.80622
Kolonia Brzustówek;51.41667;20.23333
Kolonia Bukowa Ma³a;51.28409;23.51667
Kolonia Burzec;51.79807;22.23231
Kolonia Bychawka;51.05;22.55
Kolonia Byczyna;52.67305;18.62283
Kolonia Byki;51.43333;19.66667
Kolonia Bylice;52.26345;18.77278
Kolonia Bystrzejowice Drugie;51.15;22.75
Kolonia Bystrzyca;51.80445;22.34794
Kolonia Cegielnia;51.6;22.61667
Kolonia Chabielice;51.2711;19.11219
Kolonia Chajów;51.50467;18.51559
Kolonia Che³mce;52.61667;18.46667
Kolonia Che³miec;51.96667;23.36667
Kolonia Che³mska;50.35726;19.72708
Kolonia Che³powo;52.56667;19.68333
Kolonia Chêciny;51.86919;21.72001
Kolonia Chlewo;51.76163;18.46266
Kolonia Chodnów;51.78333;20.58333
Kolonia Chorzew;51.21577;18.96167
Kolonia Chromówka;51.2266;23.60858
Kolonia Chronów;51.35;20.95
Kolonia Chrusty;51.37148;18.94644
Kolonia Chruszczobród;50.43333;19.3
Kolonia Chustki;51.28333;20.91667
Kolonia Cichóstów;51.67733;22.82942
Kolonia Ciechomin;51.88851;21.96333
Kolonia Ciosny;51.91667;19.38333
Kolonia Ciszyca;51.01656;21.77439
Kolonia Cyców Pierwszy;51.28333;23.13333
Kolonia Czajków;51.9;18.58333
Kolonia Czamanin;52.47738;18.72858
Kolonia Czarno¿y³y;51.28063;18.53473
Kolonia Cz¹stków;52.26267;18.8611
Kolonia Czepielin;52.22477;22.41664
Kolonia Czeremcha;52.51667;23.35
Kolonia Czerniaków;51.8;18.58333
Kolonia Czernic;51.7;22.03333
Kolonia Czerniejów;51.41667;22.73333
Kolonia Czerwona Wola;51.01526;20.16972
Kolonia Czerwonka;51.7;20.11667
Kolonia Czêstoniew;51.86667;20.98333
Kolonia Czo³czynek;51.78333;19.15
Kolonia Czo³na;51.53333;22.15
Kolonia Czyste;51.91667;18.68333
Kolonia Czy¿ów;51.21667;19.36667
Kolonia D¹browa;50.89353;22.14286
Kolonia D¹browa Rusiecka;51.34296;18.94689
Kolonia D¹browica;51.93555;18.68174
Kolonia D¹brówka Zab³otnia;51.29906;21.068
Kolonia Depu³tycze Królewskie;51.05898;23.42577
Kolonia Dêbica;51.6;22.6
Kolonia Dêbina;51.29051;18.77725
Kolonia Dêblin;51.56667;21.88333
Kolonia Dêbowa-Wola Nowa;51;21.41667
Kolonia Dêbowiec;51.61667;18.86667
Kolonia Dêbówka;51.28333;22.48333
Kolonia Dêbszczyzna;51.03333;22.43333
Kolonia Dêby Wolskie;51.29599;18.93006
Kolonia D³ugojów;51.4;21.2
Kolonia D³ugowola;51.75285;20.906
Kolonia Dobros³aw;51.34113;18.47202
Kolonia Dobryñ;52.07412;23.48959
Kolonia Dobrzejewice;53.03333;18.86667
Kolonia Dratów Pierwszy;51.3829;22.92657
Kolonia Dr¹¿d¿ewo;53.08333;21.13333
Kolonia Drêstwo;53.71024;22.76153
Kolonia Drwalew;51.96667;19.08333
Kolonia Drzewce;51.31496;22.20665
Kolonia Dworszowice Koœcielne;51.09173;19.12932
Kolonia Dziergówek;53.16907;20.63094
Kolonia Dzierzkówek;51.25;21.31667
Kolonia Dzier¿botki;51.91667;18.53333
Kolonia Dzietrzkowice;51.1815;18.31438
Kolonia El¿biecin;53.61452;22.46419
Kolonia Ferdynandów;51.76667;18.73333
Kolonia Franulew;51.97146;18.39449
Kolonia Gadów;52.02943;18.26771
Kolonia Gaj;50.41935;16.77698
Kolonia Galew;52.06667;18.56667
Kolonia Ga³kowice;50.76294;21.73057
Kolonia Gardzienice;51.24353;21.54534
Kolonia Garlino Zalesie;53.09932;20.52781
Kolonia Garno;51.36667;21.01667
Kolonia Glanów;50.31667;19.81667
Kolonia Glina;51.08601;21.69297
Kolonia Glinno;51.72504;18.67755
Kolonia G³uchów;51.78784;20.06317
Kolonia G³usko;51.21667;22.01667
Kolonia Godów;50.96619;21.17724
Kolonia Golasowice;49.93978;18.70238
Kolonia Golêcin;52.45;16.88333
Kolonia Golice;52.21018;22.37027
Kolonia Go³¹b;51.49303;22.37589
Kolonia Go³êbin;52.53333;18.93333
Kolonia Gomulin;51.41491;19.57641
Kolonia Goniwilk;51.82035;21.83732
Kolonia Goryñ;51.54698;21.28105
Kolonia Gos³awicka;50.66355;17.97346
Kolonia Goszczanów;51.8;18.5
Kolonia Goœcieñczyce;51.91299;20.97578
Kolonia Goœcieradów Drugi;50.85;21.98333
Kolonia Goœcieradów Pierwszy;50.84752;22.01429
Kolonia Górka;50.65;23.96667
Kolonia Górka Klonowska;51.40996;18.40074
Kolonia Grabostów;51.46667;19.31667
Kolonia Grabowska Wola;51.73333;21.28333
Kolonia Grabów;52.11667;19.03333
Kolonia Gradowska;52.16402;20.21051
Kolonia Gr¹dy;52.19;18.08733
Kolonia Grêbanin Drugi;51.25;17.95
Kolonia Grêbanin Pierwszy;51.25;17.95
Kolonia Grodzisk;51.91667;19.8
Kolonia Gronów;51.41667;18.71667
Kolonia GrudŸ;51.8824;22.01099
Kolonia Grzmucin;51.36667;21.3
Kolonia Grzybowo Wielkie;53.17041;20.49286
Kolonia Grzybowo Windyki;53.15;20.48333
Kolonia Grzybów;50.68666;21.30952
Kolonia Gulinek;51.46936;21.00658
Kolonia Gumnisko;51.31885;18.298
Kolonia Gutanów;51.34276;22.29342
Kolonia Gzowice;51.40886;21.34591
Kolonia Hilarów A;52.18333;18.81667
Kolonia Horbów;52.03163;23.33026
Kolonia Hornostaje;53.43899;22.80521
Kolonia Horodyszcze;51.1707;23.43493
Kolonia Horyszów;50.75;23.45
Kolonia Horyszów Polski;50.75;23.45
Kolonia Horyszów Ruski;50.75;23.63333
Kolonia Husinka;52.06667;23.31667
Kolonia Hyki;50.35;21.55
Kolonia Ignaców Szlachecki;51.21112;19.81488
Kolonia Ignatki;53.06647;23.0997
Kolonia Ignatów;51.13931;23.59331
Kolonia I³owa;51.26667;23.53333
Kolonia Inwalidzka;50.98476;21.29819
Kolonia Izdebno;51.01122;22.92854
Kolonia Jakimowice;51.0581;20.19225
Kolonia Jakubów;51.76371;20.82984
Kolonia Janiszewo;52.5;18.78333
Kolonia Janiszpol;51.36476;21.20591
Kolonia Janków;51.88333;18
Kolonia Janowice;51.26667;22.73333
Kolonia Janów;52.17454;21.62865
Kolonia Januszno;51.5;21.51667
Kolonia Jaranowo;52.7;18.81667
Kolonia Jarantów;51.9711;18.05739
Kolonia Jarosty;51.46667;19.66667
Kolonia Jaroszewice Grodzieckie;52.07057;18.12239
Kolonia Jarychy;51.65209;18.22485
Kolonia Jasionowo;54.16916;22.98747
Kolonia Jasionówka;53.63084;23.31522
Kolonia Jaszowice;51.43313;20.9457
Kolonia Jawor;51.36948;20.07418
Kolonia Jedlanka;51.18734;21.25867
Kolonia Jedlnia;51.47857;21.3703
Kolonia Jeleñ;51.66667;22.56667
Kolonia Jelno;51.53273;18.9095
Kolonia Joanka;51.63333;18.33333
Kolonia Józefin;51.18813;23.34688
Kolonia Kaczka;51.93333;18.73333
Kolonia Kad³ub;51.53898;20.95581
Kolonia Kakawa;51.60845;18.17548
Kolonia Kaleñ;51.71667;20.51667
Kolonia Kaliszany;51.07969;21.81232
Kolonia Kamienna;51.66529;18.36734
Kolonia Kamieñ;51.1156;23.59136
Kolonia Kamionka;51.4;18.75
Kolonia Kantorówka;53.38009;23.36907
Kolonia Karczmy;51.54367;19.28212
Kolonia Karlsdorf;53.53333;23.26667
Kolonia Karnice;51.93333;18.95
Kolonia Karola Miarki;50.32649;17.59891
Kolonía Kaszów;51.51667;20.95
Kolonia Kazanie;52.56145;18.86506
Kolonia Kazimierz;51.77314;18.85319
Kolonia Kaznów;51.48486;22.77788
Kolonia K¹kowa Wola;52.59356;18.80746
Kolonia K¹ty;53.37717;22.99022
Kolonia Kie³baski;52.15449;22.92124
Kolonia Kie³bów;51.58339;20.98959
Kolonia Kie³czewice Dolne;51.03003;22.41365
Kolonia Kietlin;51.08765;19.52286
Kolonia Kijany;51.31667;20.76667
Kolonia Kijowiec;52.07361;23.40307
Kolonia Kikó³;52.9;19.13333
Kolonia Kitki;53.11905;20.58112
Kolonia Klarzyn;51.13333;22.71667
Kolonia Klementowice;51.37153;22.12343
Kolonia Klepaczka;50.67269;19.11239
Kolonia Klesztów;51.05161;23.70527
Kolonia Kletnia;51.14913;19.50885
Kolonia Klêcz;51.38333;19
Kolonia Klimki;51.98333;22.31667
Kolonia Klonów;51.81667;18.58333
Kolonia Klukowicze;52.39585;23.2704
Kolonia K³oczew;51.73333;21.98333
Kolonia K³onówek;51.35;21.35
Kolonia K³opoczyn;51.70708;20.61308
Kolonia Kobierna;51.78333;18.21667
Kolonia Kobylarka;51.68333;18.36667
Kolonia Kokanin;51.83246;18.09423
Kolonia Kolechowice;51.46667;22.83333
Kolonia Ko³oden;51.1;23.65
Kolonia Komarno;52.16604;23.09634
Kolonia Koniuchy;50.73333;23.6
Kolonia Koñczyce;51.36648;21.05458
Kolonia Korczówka;52.14147;22.7178
Kolonia Kornica;52.16002;22.97097
Kolonia Kornowacka;50.06307;18.33814
Kolonia Korolówka;51.56607;23.49158
Kolonia Kosmów;50.71046;24.03885
Kolonia Koœcielec;51.89981;18.21248
Kolonia Koœcielna Wieœ;51.78594;18.01212
Kolonia Kotarwice;51.35;21.13333
Kolonia Kotfin;50.97532;19.5658
Kolonia Kozia Góra;51.25;23.35
Kolonia Kraczynki;51.81788;18.74715
Kolonia Krasna;52.09038;22.87274
Kolonia Krasna Wieœ;52.66667;23.15
Kolonia Krasne;51.11268;23.20999
Kolonia Krery;51.12928;19.75352
Kolonia Krêpa;51.10735;19.33875
Kolonia Krêpiec;51.21667;22.65
Kolonia Krobonosz;51.23333;23.4
Kolonia Krukowo;52.50194;18.9855
Kolonia Kruszewiec;51.45;20.28333
Kolonia Krzczeñ;51.38333;22.91667
Kolonia Krzemieniewice;51.18336;19.6591
Kolonia Krzywa;53.45429;23.04955
Kolonia Krzywice;51.08146;23.47398
Kolonia Krzywosadz;52.71667;18.6
Kolonia Krzywy Stok;50.63333;23.43333
Kolonia Kuchary;50.16667;20.45
Kolonia Kulczyn;51.3826;23.34828
Kolonia Kurowice;52.53365;22.34329
Kolonia Kurówek;51.35;18.91667
Kolonia KuŸnia;51.2704;20.94543
Kolonia Laski B;52.01667;18.56667
Kolonia Ldzañ;51.58171;19.24959
Kolonia Lebiedziów;52.02751;23.60289
Kolonia Lekarcice;51.72034;20.89364
Kolonia Lemiesze;51.43333;18.3
Kolonia Lesiew;51.8;20.38333
Kolonia Lesiów;51.48011;21.19534
Kolonia Leszcze;52.14018;18.57405
Kolonia Leszczka Du¿a;52.59881;22.55091
Kolonia Lesznowola;52.08009;20.97264
Kolonia Leœniowice;50.97967;23.48783
Kolonia Lewki;52.72179;23.20152
Kolonia Lgota;51.14834;19.3071
Kolonia Lipe;51.93187;18.02146
Kolonia Lipicze;51.85222;18.47887
Kolonia Lipicze Holendry;51.83333;18.48333
Kolonia Lipienice;51.26667;20.98333
Kolonia Lipnica;53.17819;19.04629
Kolonia Lipnik;51.23448;18.89574
Kolonia Lipsko Druga;50.65;23.23333
Kolonia Lisowice;51.09106;18.82638
Kolonia Lisów;50.8;21.55
Kolonia Liszno;51.11236;23.08382
Kolonia Lubieñ;52.4;19.15
Kolonia Lubiska;51.77716;19.94856
Kolonia Lubotyñ;52.39396;18.62659
Kolonia Lubowidza;51.89896;19.72444
Kolonia Lubowiec;52.9;19.3
Kolonia Luchowo;53.27976;17.30429
Kolonia Ludwików;51.29237;22.78116
Kolonia £aczewna;52.45441;18.94043
Kolonia £apczyna Wola;50.99572;19.88729
Kolonia £asków;50.61667;23.93333
Kolonia £aszewo;53.37779;18.18504
Kolonia £aznów;51.6422;19.78003
Kolonia £azów;52.55802;22.3984
Kolonia £¹ki;51.85841;21.7385
Kolonia £êczeszycka;51.7631;20.77884
Kolonia £êg Witoszynski;52.6972;19.03956
Kolonia £êkiñsko;51.21845;19.32533
Kolonia £obudzice;51.44758;19.26608
Kolonia £ochocin;52.75;19.1
Kolonia £omnicka;50.80941;18.48106
Kolonia £opatki;51.31744;22.11925
Kolonia £osoœna;53.48333;23.63333
Kolonia £owiczek;52.75302;18.77735
Kolonia £owkowice;52.76667;18.8
Kolonia £ubki;51.23706;22.15295
Kolonia £ucka;51.44263;22.63924
Kolonia £ugów;51.32819;22.32896
Kolonia £uszczów;51.28333;22.78333
Kolonia £ysaków;50.74429;22.15506
Kolonia £ysów;52.28537;22.7162
Kolonia £yszkowice;51.97088;19.92026
Kolonia Majdan Krasieniñski;51.35;22.45
Kolonia Majków;51.78333;18.1
Kolonia Makowiec;51.34867;21.20315
Kolonia Ma³gów;51.85423;18.47269
Kolonia Ma³ków Zab³ocie;50.65;23.96667
Kolonia Ma³ynka;53.01667;23.46667
Kolonia Marianów;51.95315;18.50879
Kolonia Markowo;52.58333;18.96667
Kolonia Markowola;51.44181;21.84116
Kolonia Marysin;51.41667;22.7
Kolonia Maszewo;52.58333;19.61667
Kolonia Maszkowice;51.96582;19.32151
Kolonia Mateuszowo;51.06667;23.83333
Kolonia Me¿enin;52.36706;22.77299
Kolonia Mêtów;51.15;22.6
Kolonia Mi¹czyn;50.75;23.51667
Kolonia Micha³kowo;52.67079;19.40108
Kolonia Mieleszki;53.04347;23.69075
Kolonia Miku³owice;51.36667;20.06667
Kolonia Mi³ocin;51.26667;22.3
Kolonia Mi³oszowice;50.67629;21.27401
Kolonia Miros³awice;51.75939;19.23563
Kolonia Mirów;50.80352;19.21957
Kolonia M³odzianów;51.91667;18.48333
Kolonia Moskurnia;51.75;18.41667
Kolonia Mostki;52.36419;18.60028
Kolonia Mostowlany;53.04769;23.85161
Kolonia Mrowina;50.9861;19.88122
Kolonia Mszanna;51.3498;23.53173
Kolonia Myszkowice;51.86667;18.5
Kolonia Nacpolsk;52.53333;20.21667
Kolonia Nadwiœlañska;51.10859;21.78005
Kolonia Nakanowo;52.55705;19.0769
Kolonia Nasi³ów;51.35867;21.96382
Kolonia Netta;53.76667;22.91667
Kolonia Nieczatów;51.44589;21.06054
Kolonia Nieczuj;51.41667;18.73333
Kolonia Niedarczów Górny;51.28333;21.36667
Kolonia Nieledew;50.82798;23.77095
Kolonia Niemg³owy;51.70094;20.4054
Kolonia Niesu³ków;51.88238;19.69119
Kolonia Nieszawa;52.84065;18.8639
Kolonia Niewiesz;51.93147;18.87109
Kolonia Niewirków;50.7;23.48333
Kolonia Niewodnica Nargilewska;53.05461;23.17369
Kolonia Niezabitów;51.24515;22.11048
Kolonia Nosarzewo Borowe;53.08333;20.55
Kolonia Nowa Wieœ;51.46983;18.65357
Kolonia Nowiny;52.31667;18.73333
Kolonia Nowomichowska;51.55;22.21667
Kolonia Nowy Dwór;51.42314;22.16514
Kolonia Nowy Nakwasin;51.79961;18.28261
Kolonia Obrowiec;50.82616;23.82269
Kolonia Ocho¿a;51.18464;23.37805
Kolonia Ojrzeñ;50.99693;19.49305
Kolonia Olsza;51.81667;19.86667
Kolonia Olszak;53.42045;19.29622
Kolonia Opacz;52.1792;20.90097
Kolonia Opatkowice;51.45906;21.87049
Kolonia Oporów;52.25191;19.58216
Kolonia Oryszew;52.11667;20.35
Kolonia Orzeszków;52.00415;18.79728
Kolonia Osiek;50.53333;21.46667
Kolonia Osiek Ma³y;52;18.6
Kolonia Osowa;51.03148;22.59967
Kolonia Osse;51.93042;19.53737
Kolonia Ostromêczyn;52.27619;22.82684
Kolonia Ostrownica;51.23038;21.4481
Kolonia Ostrowska;52.06898;17.84106
Kolonia Ostrów;50.94063;23.46829
Kolonia Ostrów Warcki;51.81667;18.65
Kolonia Osuchów;51.3;21.45
Kolonia Otocka;50.43821;17.62856
Kolonia Owadów;51.48849;21.20382
Kolonia O¿egów;51.18333;18.86667
Kolonia Papie¿e;51.48333;19.6
Kolonia Pasmugi;51.69926;22.48382
Kolonia Pasztowa Wola;51.15353;21.35724
Kolonia Paw³owo Koœcielne;53.06667;20.73333
Kolonia Paw³owska Wola;51.06667;21.76667
Kolonia Paw³ówek;51.80214;18.07497
Kolonia PaŸdzierowice;51.97411;18.44465
Kolonia Pelplin;53.93333;18.71667
Kolonia Pêtkowice;51.01295;21.61572
Kolonia Piasek Ma³y;50.36667;20.85
Kolonia Piaski;52.1;19
Kolonia Pi¹tek Ma³y;51.8763;18.10189
Kolonia Piegonisko;51.6;18.31667
Kolonia Piekary;50.69191;21.56305
Kolonia Pinczyn;53.95;18.31667
Kolonia Piotrów;51.95;18.91667
Kolonia Piszczac;51.96648;23.41461
Kolonia Pliszczyn;51.29713;22.64222
Kolonia Plucice;51.19947;19.62072
Kolonia P³onszowice;51.26154;22.43747
Kolonia P³owce;52.62236;18.65473
Kolonia Pobolowice;51.0551;23.65451
Kolonia Pocza³kowo;52.81667;18.63333
Kolonia Poczesna;50.7045;19.1432
Kolonia Podgaj Parcele;52.85;18.61667
Kolonia Podhorce;50.48327;23.51714
Kolonia Pod³ê¿yce;51.58782;18.81943
Kolonia Podwody;51.42809;19.28992
Kolonia Pohulanka;52.53509;23.42832
Kolonia Poizdów;51.63677;22.34911
Kolonia Pokaniewo;52.51124;23.03759
Kolonia Pokrówka;51.11417;23.473
Kolonia Policzko;51.05;19.91667
Kolonia Polska;50.27995;22.60904
Kolonia Pop³awy;51.3392;20.10869
Kolonia Popów;51.82738;18.7468
Kolonia Potok Stany;50.80181;22.22174
Kolonia Potok Wielki;50.77883;22.22564
Kolonia Potrzanowo;52.66667;17.1
Kolonia Powiercie;52.19036;18.67176
Kolonia Prawda Nowa;51.93634;21.91507
Kolonia Prawiedniki;51.14629;22.54601
Kolonia Pra¿uchy;51.9;18.33333
Kolonia Prêczki;53.03333;19.43333
Kolonia Prusinowice;51.71667;19.28333
Kolonia Przêdzel;50.46667;22.25
Kolonia Przybranowo;52.82898;18.64453
Kolonia Przyjma;52.28333;18.06667
Kolonia Psary;52;18.6
Kolonia Pud³ów;51.83333;18.95
Kolonia Raciborowice;50.9355;23.75605
Kolonia Raczkowice;50.87054;19.55379
Kolonia Raczyn;51.25;18.55
Kolonia Radawczyk;51.15076;22.36543
Kolonia Radory¿;51.81393;22.11114
Kolonia Raducka;51.26196;18.75806
Kolonia Radzic;51.35;22.83333
Kolonia Rafa³ówka;53.05;23.35
Kolonia Rajgrodzkie;53.71759;22.71345
Kolonia Rajsków;51.75;18.13333
Kolonia Raków;52.2;20.95
Kolonia Ratoszyn;51.08333;22.2
Kolonia R¹bieñ;51.8;19.31667
Kolonia Redzyñskie;51.99046;21.80104
Kolonia Regnów;51.75242;20.38011
Kolonia Rembów;50.71667;21.05
Kolonia Rêbków;51.89138;21.56802
Kolonia Rêczno;51.18435;19.87238
Kolonia Rêdziny;50.96297;19.61781
Kolonia Robotnicza;50.96667;21.35
Kolonia RogoŸno;51.38333;22.95
Kolonia RogóŸno;50.46802;23.35904
Kolonia Romanów;50.68872;24.04929
Kolonia Rosocha;52.254;18.64062
Kolonia Roœciszewo;52.9;19.8
Kolonia Rowek;53.3;23.56667
Kolonia Ruda B;51.25412;23.58587
Kolonia Rudka;51.13253;23.4081
Kolonia Rudnik Szlachecki;50.96724;22.30344
Kolonia Rudno;51.51667;22.38333
Kolonia Rudzienko;51.51667;22.31667
